id,repeatProbability
1949265172,0.282
1949365236,0.186
1949367956,0.578
1949374647,0.154
1949386219,0.132
1949397056,0.088
1949397704,0.036
1949404520,0.04
1949431372,0.088
1949443423,0.212
1949456741,0.286
1949458699,0.096
1949458856,0.114
1949459860,0.108
1949465046,0.344
1949474882,0.396
1949475081,0.156
1949493115,0.022
1949496319,0.038
1949506817,0.188
1949570456,0.132
1949571940,0.122
1949573700,0.094
1949578465,0.258
1949580226,0.128
1949633704,0.042
1949652360,0.146
1949654789,0.176
1949657019,0.084
1949672982,0.276
1949676685,0.036
1949685889,0.282
1949692248,0.108
1949698045,0.15
1949699701,0.06
1949706727,0.116
1949708812,0.088
1949716958,0.102
1949725910,0.08
1949737421,0.208
1949778515,0.066
1949792993,0.16
1949800253,0.028
1949812268,0.188
1949812306,0.514
1949832794,0.098
1949835216,0.078
1949844204,0.026
1949858808,0.014
1949873748,0.062
1949920973,0.208
1949926458,0.04
1949927899,0.114
1949930142,0.156
1950005184,0.124
1950008446,0.51
1950009400,0.166
1950012454,0.148
1950035961,0.066
1950062638,0.028
1950074662,0.054
1950079593,0.128
1950102749,0.048
1950139370,0.074
1950151963,0.112
1950157700,0.036
1950163493,0.12
1950163676,0.152
1950172551,0.158
1950180219,0.062
1950181525,0.232
1950186412,0.098
1950194792,0.054
1950211611,0.258
1950211813,0.104
1950236642,0.406
1950240541,0.124
1950245131,0.152
1950246523,0.06
1950256342,0.12
1950261967,0.092
1950270623,0.146
1950286258,0.19
1950301738,0.154
1950321674,0.27
1950371126,0.006
1950376584,0.172
1950379022,0.066
1950401551,0.126
1950402119,0.176
1950422848,0.074
1950431705,0.194
1950433342,0.144
1950435690,0.12
1950481962,0.174
1950481997,0.11
1950515385,0.04
1950528224,0.134
1950530142,0.07
1950530659,0.126
1950546033,0.23
1950562442,0.128
1950581396,0.146
1950584429,0.142
1950631423,0.094
1950646282,0.34
1950652531,0.208
1950655530,0.068
1950658225,0.06
1950666440,0.142
1950672519,0.06
1950696972,0.134
1950708813,0.06
1950758592,0.144
1950780424,0.056
1950784830,0.086
1950791697,0.296
1950825135,0.156
1950839447,0.122
1950846427,0.208
1950854575,0.486
1950886620,0.136
1950903894,0.468
1950905973,0.086
1950906238,0.116
1950906485,0.1
1950926824,0.332
1950927718,0.014
1950936674,0.356
1950947714,0.114
1950969298,0.082
1950970451,0.066
1950974951,0.19
1950995712,0.154
1951039178,0.122
1951054057,0.168
1951074530,0.08
1951079341,0.162
1951111942,0.104
1951113310,0.164
1951123347,0.092
1951126826,0.012
1951132426,0.072
1951146371,0.02
1951168930,0.098
1951170088,0.154
1951183722,0.098
1951184739,0.122
1951192720,0.098
1951198299,0.096
1951208108,0.108
1951222027,0.124
1951226205,0.048
1951227616,0.224
1951238311,0.074
1951250209,0.394
1951260809,0.118
1951303893,0.19
1951307245,0.066
1951332463,0.078
1951340331,0.088
1951341844,0.01
1951351653,0.1
1951390183,0.212
1951407316,0.172
1951411842,0.016
1951415503,0.246
1951424961,0.136
1951433209,0.144
1951440610,0.118
1951443840,0.116
1951450319,0.116
1951454694,0.254
1951489692,0.07
1951516905,0.04
1951534860,0.05
1951537581,0.188
1951545732,0.086
1951549828,0.03
1951556743,0.148
1951572688,0.124
1951576646,0.428
1951580002,0.038
1951593253,0.03
1951609867,0.098
1951612251,0.15
1951616504,0.162
1951623959,0.008
1951664147,0.09
1951666665,0.12
1951666960,0.13
1951715177,0.16
1951742900,0.128
1951755256,0.164
1951762522,0.136
1951767434,0.058
1951821415,0.07
1951824959,0.112
1951842406,0.028
1951850135,0.064
1951853317,0.398
1951857545,0.162
1951864331,0.044
1951871621,0.062
1951871645,0.162
1951887078,0.148
1951892301,0.084
1951895383,0.008
1951908702,0.078
1951932568,0.106
1951934888,0.156
1951963785,0.176
1951967978,0.022
1951969290,0.368
1951972446,0.104
1951977013,0.11
1952013014,0.092
1952024078,0.266
1952040669,0.034
1952052152,0.186
1952070551,0.102
1952089881,0.06
1952108595,0.248
1952108780,0.242
1952111550,0.104
1952114711,0.122
1952141489,0.134
1952147959,0.11
1952150781,0.1
1952185978,0.072
1952204462,0.034
1952208660,0.498
1952273296,0.09
1952302227,0.186
1952345745,0.056
1952348595,0.182
1952349111,0.116
1952353195,0.092
1952369673,0.114
1952370397,0.136
1952389093,0.132
1952390779,0.092
1952399981,0.106
1952407960,0.11
1952475823,0.112
1952480604,0.012
1952487136,0.128
1952505366,0.048
1952513295,0.31
1952522892,0.392
1952523251,0.094
1952524830,0.044
1952531814,0.094
1952534099,0.106
1952534182,0.05
1952535007,0.116
1952538259,0.508
1952547911,0.08
1952579113,0.118
1952586613,0.124
1952601127,0.05
1952611692,0.22
1952623397,0.178
1952630549,0.17
1952663952,0.47
1952741150,0.078
1952763451,0.154
1952783582,0.134
1952817722,0.15
1952860503,0.16
1952887626,0.146
1952907285,0.142
1952907752,0.128
1952919669,0.116
1952922034,0.15
1952941934,0.08
1952951965,0.146
1952961221,0.066
1952968925,0.11
1952979051,0.1
1952979160,0.19
1952991430,0.154
1952997731,0.112
1953028783,0.052
1953064274,0.054
1953069883,0.022
1953076789,0.142
1953127652,0.132
1953131593,0.006
1953137353,0.118
1953158668,0.164
1953176893,0.178
1953210179,0.132
1953212092,0.172
1953227405,0.168
1953252215,0.014
1953264925,0.108
1953281424,0.022
1953284867,0.362
1953317276,0.172
1953337900,0.142
1953392238,0.104
1953396919,0.13
1953398577,0.008
1953400318,0.126
1953410875,0.048
1953447471,0.058
1953484107,0.012
1953509405,0.078
1953513911,0.08
1953514880,0.088
1953520645,0.106
1953524397,0.174
1953524525,0.106
1953536903,0.058
1953592022,0.052
1953627605,0.168
1953646210,0.086
1953649344,0.26
1953656695,0.514
1953659787,0.026
1953663593,0.234
1953663865,0.186
1953671472,0.074
1953672651,0.082
1953679354,0.088
1953692602,0.202
1953693501,0.576
1953693854,0.068
1953707721,0.444
1953734251,0.068
1953734353,0.158
1953747659,0.206
1953751869,0.154
1953756254,0.18
1953765195,0.108
1953770833,0.112
1953798796,0.076
1953826198,0.248
1953853297,0.298
1953878091,0.26
1953886510,0.056
1953907657,0.22
1953918737,0.04
1953931628,0.23
1953946568,0.33
1953947621,0.058
1953963075,0.03
1953992231,0.146
1954004094,0.138
1954026198,0.098
1954030283,0.218
1954031835,0.046
1954047870,0.102
1954083113,0.098
1954095636,0.06
1954097640,0.08
1954102548,0.152
1954103448,0.072
1954160411,0.078
1954163467,0.426
1954176434,0.19
1954180642,0.058
1954184611,0.066
1954230148,0.15
1954236929,0.408
1954252876,0.122
1954307678,0.07
1954334960,0.128
1954361058,0.064
1954393264,0.152
1954394705,0.062
1954395073,0.024
1954396668,0.058
1954402173,0.338
1954404987,0.048
1954416988,0.08
1954447518,0.072
1954452299,0.15
1954472624,0.09
1954478132,0.418
1954483888,0.142
1954484352,0.142
1954490654,0.11
1954492272,0.09
1954496192,0.168
1954528276,0.082
1954540735,0.044
1954543397,0.256
1954550282,0.054
1954598679,0.146
1954603907,0.166
1954609556,0.104
1954609897,0.488
1954611463,0.118
1954618754,0.144
1954627846,0.088
1954633285,0.016
1954641254,0.1
1954645818,0.052
1954652552,0.088
1954652760,0.108
1954660777,0.302
1954663286,0.042
1954667414,0.138
1954670574,0.098
1954671060,0.072
1954671092,0.474
1954686581,0.14
1954706622,0.252
1954713575,0.096
1954724081,0.186
1954728681,0.062
1954732335,0.012
1954744907,0.106
1954760730,0.148
1954762969,0.256
1954802652,0.232
1954804708,0.082
1954818530,0.056
1954859266,0.078
1954894089,0.282
1954894484,0.008
1954895858,0.164
1954896087,0.068
1954899504,0.17
1954900489,0.1
1954904169,0.078
1954904220,0.404
1954919272,0.16
1954919758,0.014
1954929264,0.154
1954940232,0.148
1954941498,0.092
1954941872,0.046
1954959005,0.178
1954971652,0.172
1954987721,0.07
1954992202,0.12
1955010196,0.022
1955018398,0.18
1955038390,0.11
1955039476,0.114
1955046149,0.316
1955072174,0.046
1955076953,0.028
1955087743,0.06
1955091240,0.174
1955091326,0.434
1955094494,0.018
1955118598,0.132
1955122009,0.132
1955124592,0.042
1955137609,0.186
1955140916,0.112
1955147785,0.052
1955149109,0.046
1955149689,0.11
1955159021,0.162
1955189079,0.132
1955197436,0.284
1955224983,0.172
1955226010,0.086
1955285367,0.124
1955366477,0.094
1955377831,0.044
1955379229,0.196
1955379540,0.016
1955396572,0.018
1955398762,0.08
1955417338,0.102
1955430345,0.056
1955447709,0.118
1955451258,0.074
1955458891,0.042
1955460392,0.188
1955463209,0.064
1955491306,0.228
1955493980,0.07
1955513354,0.146
1955550037,0.084
1955552159,0.034
1955567297,0.056
1955575286,0.056
1955584870,0.018
1955585514,0.112
1955587229,0.112
1955592981,0.122
1955594188,0.116
1955607876,0.018
1955618534,0.432
1955622481,0.062
1955649325,0.202
1955665459,0.086
1955696673,0.088
1955709109,0.168
1955710197,0.198
1955727250,0.136
1955748487,0.11
1955755798,0.078
1955763838,0.128
1955780886,0.054
1955815889,0.096
1955858020,0.078
1955862462,0.124
1955875064,0.106
1955879434,0.17
1955879506,0.088
1955888071,0.02
1955900856,0.064
1955901495,0.514
1955903908,0.032
1955909360,0.144
1955915207,0.108
1955919310,0.104
1955919904,0.122
1955929662,0.264
1955941829,0.146
1955961128,0.372
1955973205,0.424
1955978487,0.036
1955980704,0.078
1955994870,0.136
1956008949,0.04
1956012857,0.042
1956029300,0.066
1956032212,0.148
1956032370,0.038
1956035472,0.068
1956041149,0.05
1956086124,0.178
1956099288,0.094
1956100236,0.09
1956130778,0.214
1956133630,0.058
1956141107,0.066
1956148598,0.07
1956150166,0.186
1956152026,0.09
1956167840,0.212
1956179803,0.168
1956186467,0.032
1956200781,0.268
1956224190,0.096
1956231063,0.108
1956253780,0.088
1956254065,0.072
1956259644,0.04
1956265915,0.002
1956266236,0.076
1956280219,0.06
1956306747,0.094
1956326318,0.304
1956332348,0.176
1956343059,0.158
1956355220,0.112
1956359600,0.148
1956364286,0.366
1956370222,0.436
1956375901,0.142
1956380193,0.234
1956381989,0.09
1956391751,0.038
1956395487,0.032
1956397327,0.088
1956420033,0.236
1956432862,0.202
1956436539,0.178
1956444975,0.018
1956457088,0.24
1956459072,0.236
1956464180,0.072
1956468935,0.126
1956476127,0.258
1956495644,0.104
1956506293,0.088
1956509027,0.002
1956509447,0.1
1956512023,0.094
1956516535,0.444
1956524402,0.082
1956535683,0.01
1956539082,0.122
1956547995,0.054
1956551002,0.11
1956558040,0.104
1956565110,0.052
1956572405,0.134
1956637429,0
1956640445,0.1
1956641955,0.028
1956658176,0.064
1956667148,0.134
1956669830,0.116
1956670999,0.172
1956680316,0.232
1956725403,0.128
1956747233,0.452
1956748304,0.39
1956760171,0.06
1956789336,0.126
1956796880,0.098
1956817050,0.056
1956840939,0.114
1956854617,0.076
1956857587,0.004
1956863436,0.234
1956870912,0.068
1956872985,0.07
1956877684,0.132
1956889045,0.054
1956895851,0.108
1956909085,0.144
1956910864,0.254
1956915260,0.088
1956919750,0.082
1956942356,0.15
1956971093,0.128
1956972257,0.134
1957073416,0.13
1957089482,0.27
1957090480,0.044
1957100022,0.114
1957102913,0.12
1957103741,0.038
1957108179,0.106
1957119975,0.07
1957138437,0.096
1957155064,0.11
1957164710,0.478
1957164724,0.12
1957166838,0.074
1957169410,0.094
1957177767,0.064
1957186619,0.066
1957192563,0.054
1957236545,0.17
1957245783,0.182
1957250444,0.092
1957275450,0.11
1957309655,0.152
1957319892,0.076
1957329141,0.2
1957343452,0.106
1957345061,0.148
1957346509,0.098
1957351870,0.036
1957357998,0.2
1957358311,0.048
1957368132,0.156
1957374615,0.304
1957453639,0.136
1957457090,0.142
1957483148,0.11
1957502278,0.17
1957517958,0.036
1957542851,0.124
1957556846,0.162
1957585732,0.252
1957607676,0.124
1957622178,0.108
1957650045,0.146
1957656832,0.024
1957728360,0.436
1957732271,0.064
1957753034,0.184
1957761463,0.096
1957770617,0.068
1957770831,0.158
1957771716,0.28
1957774957,0.028
1957794127,0.196
1957849816,0.038
1957892747,0.156
1957899259,0.052
1957908859,0.098
1957911460,0.252
1957915797,0.218
1957919127,0.092
1957932733,0.03
1957946187,0.006
1957958010,0.19
1957965188,0.358
1957966949,0.07
1957973215,0.12
1957994978,0.154
1958006167,0.106
1958013409,0.062
1958020829,0.214
1958035906,0.078
1958056374,0.12
1958058497,0.348
1958065796,0.142
1958066391,0.164
1958073567,0.176
1958089697,0.19
1958090775,0.076
1958098964,0.474
1958118310,0.178
1958128022,0.048
1958169723,0.074
1958206914,0.058
1958211059,0.146
1958215215,0.052
1958265279,0.098
1958295586,0.09
1958312712,0.032
1958339663,0.024
1958354513,0.05
1958359697,0.112
1958361094,0.078
1958373761,0.076
1958390944,0.336
1958412381,0.042
1958471619,0.142
1958484601,0.016
1958490777,0.086
1958547363,0.172
1958554059,0.148
1958568468,0.098
1958588898,0.028
1958612438,0.06
1958645946,0.038
1958658638,0.062
1958689031,0.03
1958693852,0.05
1958701891,0.154
1958740050,0.046
1958834419,0.19
1958849687,0.076
1958869723,0.084
1958879890,0.036
1958892460,0.064
1958905052,0.29
1958935523,0.2
1958945127,0.034
1958966777,0.19
1958998685,0.064
1959000684,0.63
1959008823,0.07
1959012089,0.06
1959028650,0.082
1959037436,0.274
1959046580,0.156
1959048658,0.11
1959077713,0.358
1959078458,0.024
1959086850,0.164
1959100094,0.03
1959102751,0.168
1959103449,0.194
1959132642,0.506
1959158762,0.094
1959163539,0.034
1959164116,0.212
1959181707,0.048
1959264785,0.084
1959283612,0.114
1959287623,0.058
1959302944,0.2
1959304791,0.438
1959320872,0.032
1959336765,0.226
1959340646,0.216
1959341236,0.078
1959404646,0.132
1959424191,0.126
1959429610,0.11
1959444231,0.19
1959447455,0.126
1959455134,0.092
1959471638,0.076
1959488429,0.126
1959491508,0.18
1959507593,0.218
1959510621,0.14
1959534271,0.128
1959536288,0.428
1959541820,0.016
1959570253,0.172
1959583327,0.078
1959600481,0.11
1959647247,0.058
1959651282,0.272
1959653864,0.176
1959659940,0.136
1959677793,0.052
1959681091,0.064
1959689638,0.206
1959702913,0.058
1959706121,0.57
1959731226,0.074
1959740390,0.166
1959743937,0.438
1959762715,0.146
1959818755,0.064
1959836618,0.104
1959867221,0.178
1959880654,0.124
1959899062,0.178
1959905132,0.02
1959905218,0.066
1959915843,0.174
1959925755,0.09
1959941901,0.126
1959943046,0.198
1959948185,0.218
1959948596,0.084
1959951977,0.012
1960001002,0.168
1960045275,0.14
1960048044,0.036
1960057345,0.036
1960079263,0.146
1960080753,0.546
1960086966,0.022
1960101123,0.266
1960102447,0.072
1960113988,0.058
1960130390,0.146
1960134468,0.036
1960142667,0.2
1960143632,0.138
1960148041,0.148
1960160246,0.086
1960205637,0.116
1960219851,0.144
1960220633,0.11
1960249509,0.118
1960274876,0.14
1960318853,0.12
1960323857,0.112
1960326313,0.104
1960341483,0.178
1960348430,0.182
1960353209,0.212
1960410946,0.496
1960414238,0.022
1960437682,0.074
1960438954,0.058
1960477043,0.184
1960481683,0.016
1960491794,0.03
1960507216,0.128
1960519611,0.13
1960536380,0.062
1960566066,0.084
1960580567,0.458
1960588171,0.314
1960596539,0.048
1960604896,0.036
1960611053,0.162
1960621266,0.11
1960624338,0.07
1960624876,0.16
1960626453,0.146
1960652852,0.144
1960663507,0.124
1960664282,0.08
1960667273,0.032
1960676090,0.08
1960679908,0.086
1960689392,0.102
1960731820,0.088
1960756805,0.656
1960798298,0.134
1960806160,0.152
1960807372,0.18
1960809953,0.114
1960845172,0.276
1960871599,0.038
1960934710,0.346
1961001441,0.05
1961002101,0.028
1961004528,0.13
1961006857,0.13
1961013662,0.2
1961014311,0.36
1961039841,0.03
1961064315,0.102
1961074088,0.148
1961091492,0.216
1961100845,0.09
1961149739,0.368
1961186503,0.126
1961188919,0.072
1961238025,0.028
1961294264,0.126
1961295284,0.336
1961303012,0.092
1961348998,0.21
1961363177,0.226
1961369632,0.078
1961380259,0.076
1961402856,0.02
1961412040,0.43
1961421017,0.032
1961423903,0.106
1961434449,0.122
1961444631,0.168
1961472581,0.072
1961477876,0.146
1961530624,0.32
1961531935,0.226
1961548001,0.084
1961567122,0.068
1961585829,0.532
1961654972,0.04
1961689280,0.128
1961699841,0.132
1961700388,0.178
1961702309,0.444
1961706576,0.028
1961723401,0.172
1961746695,0.15
1961783026,0.088
1961826024,0.094
1961855668,0.146
1961880977,0.11
1961921136,0.12
1961928637,0.114
1961944978,0.092
1961946031,0.124
1961952412,0.238
1961961871,0.08
1961970756,0.198
1961988634,0.432
1962002181,0.064
1962006662,0.108
1962041345,0.096
1962041855,0.356
1962063630,0.084
1962081975,0.048
1962085814,0.172
1962134822,0.074
1962150737,0.118
1962167054,0.134
1962174150,0.154
1962184057,0.1
1962199464,0.064
1962207879,0.102
1962215064,0.024
1962237771,0.058
1962251782,0.08
1962255382,0.158
1962256681,0.12
1962267393,0.042
1962324915,0.528
1962334691,0.108
1962338613,0.088
1962372590,0.028
1962378249,0.012
1962442956,0.148
1962532830,0.2
1962581684,0.208
1962651814,0.074
1962684944,0.088
1962708289,0.142
1962768630,0.078
1962775593,0.302
1962848265,0.1
1962868605,0.12
1962869777,0.592
1962871343,0.09
1962895326,0.058
1962897152,0.172
1962905479,0.114
1962915314,0.104
1962923569,0.034
1962926685,0.164
1962927603,0.192
1962957995,0.054
1962967503,0.486
1962971321,0.058
1962972366,0.016
1962986354,0.11
1962987236,0.482
1962998997,0.156
1963011089,0.112
1963051969,0.1
1963111833,0.124
1963121757,0.108
1963146214,0.13
1963165043,0.108
1963202082,0.02
1963228435,0.226
1963248762,0.078
1963364999,0.074
1963409285,0.048
1963412656,0.118
1963460203,0.152
1963491522,0.02
1963522576,0.078
1963522914,0.148
1963524197,0.148
1963528369,0.2
1963528867,0.102
1963531104,0.146
1963561380,0.124
1963588899,0.036
1963602544,0.472
1963606716,0.134
1963664757,0.14
1963667165,0.412
1963671232,0.04
1963699295,0.028
1963707011,0.194
1963707404,0.102
1963753809,0.2
1963754527,0.17
1963777031,0.302
1963833958,0.018
1963961639,0.178
1963962652,0.148
1963988099,0.102
1964006724,0.122
1964019041,0.172
1964019443,0.18
1964020926,0.032
1964042694,0.11
1964082131,0.14
1964099430,0.138
1964185817,0.06
1964189224,0.478
1964212899,0.032
1964363215,0.08
1964419079,0.116
1964424118,0.202
1964467888,0.638
1964513323,0.054
1964528746,0.064
1964542466,0.074
1964553282,0.14
1964594449,0.092
1964597451,0.138
1964602073,0.098
1964643728,0.168
1964690098,0.05
1964725383,0.164
1964753527,0.088
1964774059,0.096
1964800101,0.036
1964822944,0.25
1964827018,0.206
1964829202,0.022
1964859545,0.57
1964952276,0.158
1964978669,0.118
1965013304,0.07
1965048360,0.04
1965108651,0.032
1965112117,0.26
1965132538,0.074
1965161748,0.098
1965170520,0.048
1965182264,0.04
1965190883,0.066
1965282332,0.166
1965313048,0.008
1965326182,0.134
1965350584,0.05
1965483125,0.056
1965494051,0.04
1965495589,0.192
1965497072,0.1
1965581770,0.064
1965591206,0.17
1965603951,0.09
1965610972,0.134
1965622281,0.038
1965635210,0.072
1965640574,0.086
1965694711,0.058
1965705506,0.02
1965713001,0.228
1965713658,0.208
1965729559,0.188
1965739863,0.062
1965758392,0.026
1965776576,0.082
1965803475,0.102
1965807776,0.106
1965832434,0.05
1965863195,0.022
1965899949,0.03
1965919552,0.16
1965921271,0.016
1965987287,0.07
1965999191,0.038
1966052419,0.064
1966113196,0.128
1966144405,0.152
1966183468,0.05
1966196043,0.07
1966223938,0.176
1966236656,0.096
1966269886,0.114
1966276866,0.05
1966298737,0.112
1966304361,0.154
1966311743,0.07
1966328766,0.162
1966353476,0.11
1966422513,0.126
1966434376,0.13
1966438481,0.082
1966478634,0.168
1966482982,0.09
1966569702,0.012
1966576125,0.102
1966599905,0.17
1966606380,0.486
1966612855,0.158
1966641184,0.164
1966641794,0.11
1966650554,0.392
1966659655,0.09
1966680469,0.372
1966689595,0.086
1966706134,0.088
1966720351,0.006
1966729949,0.24
1966731904,0.122
1966750053,0.148
1966757394,0.378
1966759229,0.182
1966775001,0.048
1966819032,0.076
